origin_country,destination_country,carrier,carrier_cost,weight_kg,volume_cbm,delivery_status,subsidy_eligibility,transit_time_days,response_score,signed_or_date,request_reference_n°,greenlight_date,dispatch_date,request_date
Kenya,Uganda,Siginon Logistics,0,1413.03,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,DR Congo,Kuehne Nagel,0,2293.11,16.28,Delivered,0,0,0.8,2025-04-15 01:51:00,SR_24-031_NBO hub_Zimbabwe,2025-10-02 01:50:00,,2025-01-24 11:10:00
Kenya,Guinea,Kuehne Nagel,0,48092.0,16.36,Delivered,0,0,0.8,2024-06-21 00:00:00,_RARE_,2024-11-01 00:00:00,,2024-03-16 00:00:00
Kenya,Uganda,Siginon Logistics,0,1505.92,16.49,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Eritrea,Freight In Time,0,1447.61,9.73,Delivered,0,0,0.8,2024-07-03 00:00:00,_RARE_,2024-02-03 00:00:00,,2024-02-03 00:00:00
Kenya,Zimbabwe,Freight In time,0,3479.67,1.54,Delivered,0,0,0.8,2024-01-24 01:49:00,_RARE_,2024-02-02 00:00:00,2025-01-02 02:00:00,2025-01-24 01:20:00
Kenya,Uganda,Kuehne Nagel,0,32.63,16.48,Delivered,0,0,0.8,2025-01-17 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Sao Tome,Kuehne Nagel,0,1818.27,16.52,Delivered,0,0,0.8,2024-08-03 00:00:00,SR_24-064_NBO hub_Central Africa Republic,2024-08-22 00:00:00,,2024-08-22 00:00:00
Kenya,Tanzania,Siginon Logistics,0,1416.22,16.9,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Tanzania,Kuehne Nagel,0,770.26,1.35,Delivered,0,0,0.8,2025-05-24 12:05:00,SR_25-014_NBO hub_Tanzania,2025-01-24 11:30:00,2025-01-28 12:30:00,2025-01-24 05:15:00
Kenya,DR Congo,UNHAS ,0,32.78,41.16,Delivered,0,0,0.8,2024-11-07 00:00:00,_RARE_,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Uganda,Siginon Logistics,0,367.93,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Zimbabwe,Freight In Time,0,3493.71,134.06,Delivered,0,0,0.8,2024-10-16 00:00:00,_RARE_,2024-05-24 00:00:00,,2024-08-14 00:00:00
Kenya,Comoros,Kenya Airways,0,9584.67,45.09,Delivered,0,0,0.8,2024-01-02 00:00:00,SR_24-005A_NBO hub_Zimbabwe,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Sao Tome,Kuehne Nagel,0,1519.5,2.61,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-07-02 14:00:00,2025-01-02 12:00:00,2025-03-02 14:00:00
Kenya,Uganda,Siginon Logistics,0,1437.05,17.25,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,DR Congo,Siginon Logistics,0,1427.99,74.23,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 10:05:00,2025-03-02 03:30:00,2025-03-02 01:05:00
Kenya,DR Congo,Kuehne Nagel,0,8165.36,45.91,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_24-093_NBO hub_Rwanda,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Zambia,DHL Express,0,2590.73,16.57,Delivered,0,0,0.8,2025-01-24 09:15:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,DR Congo,Freight In time,0,32.11,16.57,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Madagascar,Kuehne Nagel,0,1375.25,2.62,Delivered,0,0,0.8,2024-02-15 00:00:00,_RARE_,2024-05-24 00:00:00,,2024-07-24 00:00:00
Kenya,Cote d'lvoire,Kuehne Nagel,0,667.58,16.56,Delivered,0,0,0.8,2024-08-27 00:00:00,_RARE_,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Zimbabwe,Siginon Logistics,0,1440.87,69.71,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Zambia,Scan Global,0,14258.71,60.48,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,Siginon Logistics,0,1531.18,17.1,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Sao Tome,Siginon Logistics,0,13043.02,102.25,Delivered,0,0,0.8,2025-01-02 00:00:00,SR_25-023_NBO hub_Uganda,2025-02-02 00:00:00,,2025-02-02 00:00:00
Kenya,Ethiopia,KQ:Direct charter,0,14497.9,57.65,Delivered,0,0,0.8,2025-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Sudan,Scan Global,0,183.37,55.03,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Sudan,Freight In time,0,10124.55,45.94,Delivered,0,0,0.8,2024-05-13 17:21:00,SR_24-093_NBO hub_Rwanda,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Cote d'lvoire,Kuehne Nagel,0,1434.38,2.56,Delivered,0,0,0.8,2025-01-24 11:05:00,SR_25-017_NBO hub_DR Congo,2025-01-31 04:30:00,2025-01-02 02:00:00,2025-01-31 04:30:00
Kenya,Tanzania,Kuehne Nagel,0,759.56,16.5,Delivered,0,0,0.8,2025-01-24 01:05:00,SR_25-014_NBO hub_Tanzania,2025-01-24 05:15:00,2025-01-28 12:30:00,2025-01-24 05:15:00
Kenya,DR Congo,Siginon Logistics,0,32.37,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 14:05:00,2025-05-02 09:00:00,2025-03-02 14:05:00
Kenya,Rwanda,Scan Global,0,14295.7,54.29,Delivered,0,0,0.8,2024-03-04 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Chad,UNHAS ,0,1773.31,6.49,Delivered,0,0,0.8,2024-08-16 00:00:00,SR_24-064_NBO hub_Central Africa Republic,2024-08-22 00:00:00,,2024-08-22 00:00:00
Kenya,Ethiopia,Freight In Time,0,3366.02,134.06,Delivered,0,0,0.8,2024-06-21 00:00:00,SR_24-048_NBO hub_Ethiopia,2024-09-08 00:00:00,,2024-09-08 00:00:00
Kenya,Tanzania,Kuehne Nagel,0,1445.48,16.56,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Central Africa Republic,Scan Global,0,21.98,17.23,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-031_NBO hub_Zimbabwe,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,1430.89,7.54,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-01-28 11:10:00,2025-04-02 03:30:00,2025-01-28 11:10:00
Kenya,Uganda,Siginon Logistics,0,1417.98,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Zambia,_RARE_,0,1429.58,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,DR Congo,Kuehne Nagel,0,333.48,3.4,Delivered,0,0,0.8,2025-05-01 12:05:00,SR_25-013_ NBO hub_Tanzania,2025-01-24 11:30:00,2025-01-24 12:00:00,2025-01-24 11:30:00
Kenya,_RARE_,Kuehne Nagel,0,718.31,7.6,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Eritrea,Siginon Logistics,0,1429.97,17.26,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Uganda,Siginon Logistics,0,1515.88,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Burundi,DHL Express,0,29.44,58.83,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Tanzania,Freight In Time,0,13729.47,16.51,Delivered,0,0,0.8,2024-01-02 00:00:00,SR_24-005A_NBO hub_Zimbabwe,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,Kuehne Nagel,0,10148.02,3.83,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-01-02 01:50:00,2025-01-02 12:00:00,2025-07-02 14:00:00
Kenya,Chad,Freight In Time,0,2684.18,9.7,Delivered,0,0,0.8,2024-07-19 00:00:00,SR_24-060_NBO hub_Chad,2024-07-22 00:00:00,,2024-07-22 00:00:00
Kenya,Uganda,Siginon Logistics,0,1416.16,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Zimbabwe,UNHAS ,0,1447.01,16.51,Delivered,0,0,0.8,2024-02-29 00:00:00,_RARE_,2024-08-01 00:00:00,,2024-08-16 00:00:00
Kenya,_RARE_,Kuehne Nagel,0,2207.37,10.08,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Eritrea,Kenya Airways,0,7246.38,6.14,Delivered,0,0,0.8,2024-06-25 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,DR Congo,Siginon Logistics,0,13535.56,64.71,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Mauritius,Scan Global,0,14348.72,62.12,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Tanzania,Kuehne Nagel,0,1446.55,1.24,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Burundi,Scan Global,0,14298.99,11.84,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,289.66,0.21,Delivered,0,0,0.8,2025-10-02 08:51:00,SR_25-017_NBO hub_DR Congo,2025-01-24 11:30:00,2025-01-24 12:00:00,2025-01-24 11:30:00
Kenya,Uganda,Siginon Logistics,0,1443.17,16.98,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Cote d'lvoire,Freight In Time,0,52.99,0.21,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,_RARE_,Kuehne Nagel,0,2038.36,11.34,Delivered,0,0,0.8,2024-01-02 09:20:00,_RARE_,2024-03-02 00:00:00,,2024-03-02 00:00:00
Kenya,Uganda,Siginon Logistics,0,1418.43,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Ethiopia,Siginon Logistics,0,13310.58,64.22,Delivered,0,0,0.8,2025-01-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-01-02 01:40:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,DR Congo,Siginon Logistics,0,13540.88,68.85,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Cote d'lvoire,Kuehne Nagel,0,9687.39,6.53,Delivered,0,0,0.8,2024-08-16 00:00:00,SR_24-065_NBO hub_Cote d'lvoire,2024-08-22 00:00:00,,2024-08-22 00:00:00
Kenya,Ethiopia,Kuehne Nagel,0,32.85,9.95,Delivered,0,0,0.8,2025-01-30 03:10:00,SR_25-018_NBO hub_Sierra Leone,2025-01-31 04:22:00,2025-11-02 09:45:00,2025-01-31 04:22:00
Kenya,Comoros,Siginon Logistics,0,9340.69,7.63,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-051_NBO hub_Madagascar,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Burundi,Siginon Logistics,0,22.37,67.35,Delivered,0,0,0.8,2024-10-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Central Africa Republic,Kuehne Nagel,0,2531.18,17.26,Delivered,0,0,0.8,2025-01-02 12:15:00,SR_25-008_NBO hub_DR Congo,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,DR Congo,Scan Global,0,14474.27,0.21,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Cote d'lvoire,Siginon Logistics,0,13175.2,66.85,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-024_NBO hub_DR Congo,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Zambia,Kuehne Nagel,0,496.06,16.57,Delivered,0,0,0.8,2024-03-04 00:00:00,_RARE_,2024-04-23 00:00:00,,2024-04-23 00:00:00
Kenya,Comoros,Kenya Airways,0,1436.34,1.72,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Tanzania,Kuehne Nagel,0,1444.01,16.56,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Madagascar,Scan Global,0,14496.85,10.16,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Uganda,Siginon Logistics,0,1443.61,17.2,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Sierra Leone,Kuehne Nagel,0,1438.75,8.06,Delivered,0,0,0.8,2024-05-27 12:21:00,_RARE_,2024-07-23 00:00:00,,2024-07-02 00:00:00
Kenya,DR Congo,Siginon Logistics,0,13568.18,65.49,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Mauritius,Siginon Logistics,0,13376.85,68.89,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-024_NBO hub_DR Congo,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Zambia,Kuehne Nagel,0,1540.96,7.55,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Eritrea,Kuehne Nagel,0,34.34,10.04,Delivered,0,0,0.8,2024-07-09 00:00:00,_RARE_,2024-05-09 00:00:00,,2024-05-01 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,185.21,3.44,Delivered,0,0,0.8,2024-07-16 00:00:00,SR_24-065_NBO hub_Cote d'lvoire,2024-08-09 00:00:00,,2024-08-22 00:00:00
Kenya,Uganda,Kuehne Nagel,0,13335.54,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Zimbabwe,Kuehne Nagel,0,332.51,0.27,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-05-15 00:00:00,,2024-03-03 00:00:00
Kenya,Sierra Leone,Kuehne Nagel,0,192.19,0.98,Delivered,0,0,0.8,2024-09-28 00:00:00,_RARE_,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Mauritius,Freight In Time,0,164.16,55.88,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,DR Congo,KQ:Direct charter,0,10183.55,1.8,Delivered,0,0,0.8,2024-01-17 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Guinea,Kuehne Nagel,0,1416.33,16.57,Delivered,0,0,0.8,2025-01-24 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Madagascar,Freight In Time,0,32.1,61.87,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-02-28 00:00:00,,2024-02-28 00:00:00
Kenya,Sao Tome,Freight In Time,0,756.34,16.12,Delivered,0,0,0.8,2024-10-02 00:00:00,_RARE_,2024-05-14 00:00:00,,2024-03-16 00:00:00
Kenya,Uganda,Siginon Logistics,0,1552.11,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Sao Tome,Freight in time,0,1415.07,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Central Africa Republic,Kuehne Nagel,0,1448.04,16.53,Delivered,0,0,0.8,2025-01-30 12:10:00,_RARE_,2025-01-01 11:10:00,2025-01-23 11:50:00,2025-01-24 05:15:00
Kenya,Uganda,Siginon Logistics,0,1413.04,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Burundi,Kenya Airways,0,29.62,16.27,Delivered,0,0,0.8,2024-02-14 00:00:00,_RARE_,2024-08-15 00:00:00,,2024-08-15 00:00:00
Kenya,Central Africa Republic,Siginon Logistics,0,799.62,70.01,Delivered,0,0,0.8,2025-01-30 12:15:00,SR_25-014_NBO hub_Tanzania,2025-01-24 05:15:00,2025-01-28 12:30:00,2025-01-24 05:15:00
Kenya,Sao Tome,Siginon Logistics,0,1419.01,16.61,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Mauritius,KQ:Direct charter,0,1566.43,134.06,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
